idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,levelCode,low,high,insertTime,scaled,amperLevel
14:1F:BA:10:C6:60,610,68,69,652.1,155.6,1987.44,0,73,73,127,9625,9552,1,140,170,19:01.1,9625,1
14:1F:BA:10:C6:60,610,69,70,652.7,155.8,6207.91,1987.44,150,223,165,9790,9552,1,140,170,19:01.1,9775,1
14:1F:BA:10:C6:60,610,70,71,653,155.3,10459.99,6207.91,150,373,165,9955,9552,1,140,170,19:01.1,9925,1
14:1F:BA:10:C6:60,610,71,72,652.7,155.1,13869.41,10459.99,120,493,150,10105,9552,1,140,170,19:01.1,10045,1
14:1F:BA:10:C6:60,610,72,73,652.7,155.2,17250.15,13869.41,120,613,135,10240,9552,1,140,170,19:01.1,10165,1
14:1F:BA:10:C6:60,610,73,74,653,155.3,20661.05,17250.15,120,733,135,10375,9552,1,140,170,19:01.1,10285,1
14:1F:BA:10:C6:60,610,74,75,653,155.2,24071.27,20661.05,120,853,120,10495,9552,1,140,170,19:01.1,10405,1
14:1F:BA:10:C6:60,610,75,76,653,155.9,27454.63,24071.27,120,973,135,10630,9552,1,140,170,19:01.1,10525,1
14:1F:BA:10:C6:60,610,76,77,653.3,154.7,30018.12,27454.63,90,1063,105,10735,9552,1,140,170,19:01.1,10615,1
14:1F:BA:10:C6:60,610,77,78,653.3,154.1,32553.73,30018.12,90,1153,120,10855,9552,1,140,170,19:01.1,10705,1
14:1F:BA:10:C6:60,610,78,79,653.6,155.4,35118.05,32553.73,90,1243,105,10960,9552,1,140,170,19:01.1,10795,1
14:1F:BA:10:C6:60,610,79,80,653.6,154.8,37651.15,35118.05,90,1333,105,11065,9552,1,140,170,19:01.1,10885,1
14:1F:BA:10:C6:60,610,80,81,653.3,155.1,40210.38,37651.15,90,1423,90,11155,9552,1,140,170,19:01.1,10975,1
14:1F:BA:10:C6:60,610,81,82,653.3,154.6,42742.49,40210.38,90,1513,105,11260,9552,1,140,170,19:01.1,11065,1
14:1F:BA:10:C6:60,610,82,83,653.6,154.5,45304.58,42742.49,90,1603,90,11350,9552,1,140,170,19:01.1,11155,1
14:1F:BA:10:C6:60,610,83,84,653.6,155.2,46991.93,45304.58,60,1663,90,11440,9552,1,140,170,19:01.1,11215,1
14:1F:BA:10:C6:60,610,84,85,653.3,155,49549.73,46991.93,90,1753,105,11545,9552,1,140,170,19:01.1,11305,1
14:1F:BA:10:C6:60,610,85,86,653.8,154.7,52080.44,49549.73,90,1843,105,11650,9552,1,140,170,19:01.1,11395,1
14:1F:BA:10:C6:60,610,86,87,654.1,154.2,54639.32,52080.44,90,1933,105,11755,9552,1,140,170,19:01.1,11485,1
14:1F:BA:10:C6:60,610,87,88,654.1,154.4,57169.66,54639.32,90,2023,105,11860,9552,1,140,170,19:01.1,11575,1
14:1F:BA:10:C6:60,610,88,89,653.8,154.2,60572.32,57169.66,120,2143,120,11980,9552,1,140,170,19:01.1,11695,1
14:1F:BA:10:C6:60,610,89,90,654.4,154.5,63104.7,60572.32,90,2233,135,12115,9552,1,140,170,19:01.1,11785,1
14:1F:BA:10:C6:60,610,90,91,654.7,155.3,66508.53,63104.7,120,2353,135,12250,9552,1,140,170,19:01.1,11905,1
14:1F:BA:10:C6:60,610,91,92,654.7,155.1,69885.88,66508.53,120,2473,150,12400,9552,1,140,170,19:01.1,12025,1
14:1F:BA:10:C6:60,610,92,93,655,154.5,73293.42,69885.88,120,2593,150,12550,9552,1,140,170,19:01.1,12145,1
14:1F:BA:10:C6:60,610,93,94,655.2,155.1,76702.33,73293.42,120,2713,165,12715,9552,1,140,170,19:01.1,12265,1
14:1F:BA:10:C6:60,612,65,66,646.2,156.5,3696.83,0,128,128,169,9108,8980,1,140,170,19:01.1,9108,1
14:1F:BA:10:C6:60,612,66,67,647.6,156.1,8782.27,3696.83,180,308,195,9303,8980,1,140,170,19:01.1,9288,1
14:1F:BA:10:C6:60,612,67,68,648.5,156.4,13879.65,8782.27,180,488,195,9498,8980,1,140,170,19:01.1,9468,1
14:1F:BA:10:C6:60,612,68,69,649,156.4,18968.68,13879.65,181,669,127,9625,8980,1,140,170,19:01.1,9649,1
14:1F:BA:10:C6:60,612,69,70,650.2,156.2,24061.23,18968.68,180,849,165,9790,8980,1,140,170,19:01.1,9829,1
14:1F:BA:10:C6:60,612,70,71,650.5,155.6,29133.44,24061.23,180,1029,165,9955,8980,1,140,170,19:01.1,10009,1
14:1F:BA:10:C6:60,612,71,72,652.1,155.5,34236.06,29133.44,180,1209,150,10105,8980,1,140,170,19:01.1,10189,1
14:1F:BA:10:C6:60,612,72,73,652.1,155.1,38488.18,34236.06,150,1359,135,10240,8980,1,140,170,19:01.1,10339,1
14:1F:BA:10:C6:60,612,73,74,652.1,155.1,42739.1,38488.18,150,1509,135,10375,8980,1,140,170,19:01.1,10489,1
14:1F:BA:10:C6:60,612,74,75,652.4,155.3,46146.58,42739.1,120,1629,120,10495,8980,1,140,170,19:01.1,10609,1
14:1F:BA:10:C6:60,612,75,76,652.4,155.6,50371.39,46146.58,150,1779,135,10630,8980,1,140,170,19:01.1,10759,1
14:1F:BA:10:C6:60,612,76,77,652.4,155.6,53778.84,50371.39,120,1899,105,10735,8980,1,140,170,19:01.1,10879,1
14:1F:BA:10:C6:60,612,77,78,652.4,155.6,58033.18,53778.84,150,2049,120,10855,8980,1,140,170,19:01.1,11029,1
14:1F:BA:10:C6:60,612,78,79,652.7,155.9,61412.73,58033.18,120,2169,105,10960,8980,1,140,170,19:01.1,11149,1
14:1F:BA:10:C6:60,612,79,80,652.4,156,64822.63,61412.73,120,2289,105,11065,8980,1,140,170,19:01.1,11269,1
14:1F:BA:10:C6:60,612,80,81,652.7,155.9,67360.19,64822.63,90,2379,90,11155,8980,1,140,170,19:01.1,11359,1
14:1F:BA:10:C6:60,612,81,82,652.7,155.1,70770.97,67360.19,120,2499,105,11260,8980,1,140,170,19:01.1,11479,1
14:1F:BA:10:C6:60,612,82,83,653,155,73307.39,70770.97,90,2589,90,11350,8980,1,140,170,19:01.1,11569,1
14:1F:BA:10:C6:60,612,83,84,652.7,155.6,76718.71,73307.39,120,2709,90,11440,8980,1,140,170,19:01.1,11689,1
14:1F:BA:10:C6:60,612,84,85,653,155.4,80130.96,76718.71,120,2829,105,11545,8980,1,140,170,19:01.1,11809,1
14:1F:BA:10:C6:60,612,85,86,653,155.6,83515.44,80130.96,120,2949,105,11650,8980,1,140,170,19:01.1,11929,1
14:1F:BA:10:C6:60,612,86,87,653.3,155.4,86927.35,83515.44,120,3069,105,11755,8980,1,140,170,19:01.1,12049,1
14:1F:BA:10:C6:60,612,87,88,653.6,155.1,90336.72,86927.35,120,3189,105,11860,8980,1,140,170,19:01.1,12169,1
14:1F:BA:10:C6:60,612,88,89,653.6,155.8,93718.43,90336.72,120,3309,120,11980,8980,1,140,170,19:01.1,12289,1
14:1F:BA:10:C6:60,612,89,90,650.7,126.9,97885.48,93718.43,181,3490,135,12115,8980,2,107,135,19:01.1,12470,2
14:1F:BA:10:C6:60,612,90,91,651.9,127.4,101368.7,97885.48,151,3641,135,12250,8980,2,107,135,19:01.1,12621,2
14:1F:BA:10:C6:60,612,91,92,652.1,127.3,105573.9,101368.7,181,3822,150,12400,8980,2,107,135,19:01.1,12802,2
14:1F:BA:10:C6:60,612,92,93,652.1,127.4,109758,105573.9,181,4003,150,12550,8980,2,107,135,19:01.1,12983,2
14:1F:BA:10:C6:60,612,93,94,652.7,127.5,114641.1,109758,211,4214,165,12715,8980,2,107,135,19:01.1,13194,2
14:1F:BA:10:C6:61,681,52,53,648.3,151.6,727.08,20.31,23,23,23,23,0,1,140,170,19:01.1,23,1
14:1F:BA:10:C6:61,681,53,54,650,151,4843.38,727.08,150,173,150,173,0,1,140,170,19:01.1,173,1
14:1F:BA:10:C6:61,681,54,55,651.1,150,9779.85,4843.38,181,354,181,354,0,1,140,170,19:01.1,354,1
14:1F:BA:10:C6:61,681,55,56,651.7,150.3,13860.98,9779.85,150,504,150,504,0,1,140,170,19:01.1,504,1
14:1F:BA:10:C6:61,681,56,57,652.1,149.9,17974.22,13860.98,150,654,150,654,0,1,140,170,19:01.1,654,1
14:1F:BA:10:C6:61,681,57,58,652.1,150.2,21271.47,17974.22,120,774,120,774,0,1,140,170,19:01.1,774,1
14:1F:BA:10:C6:61,681,58,59,652.5,150.6,24569.99,21271.47,120,894,120,894,0,1,140,170,19:01.1,894,1
14:1F:BA:10:C6:61,681,59,60,652.5,150.6,27841.86,24569.99,120,1014,120,1014,0,1,140,170,19:01.1,1014,1
14:1F:BA:10:C6:61,681,60,61,652.7,150.7,31142.78,27841.86,120,1134,120,1134,0,1,140,170,19:01.1,1134,1
14:1F:BA:10:C6:61,681,61,62,652.7,150.6,34417.72,31142.78,120,1254,120,1254,0,1,140,170,19:01.1,1254,1
14:1F:BA:10:C6:61,681,62,63,652.7,150.6,37719.32,34417.72,120,1374,120,1374,0,1,140,170,19:01.1,1374,1
14:1F:BA:10:C6:61,681,63,64,653.2,150.4,41021.99,37719.32,120,1494,120,1494,0,1,140,170,19:01.1,1494,1
14:1F:BA:10:C6:61,681,64,65,652.9,150.7,44325.84,41021.99,120,1614,120,1614,0,1,140,170,19:01.1,1614,1
14:1F:BA:10:C6:61,681,65,66,653.2,150.4,47601.59,44325.84,120,1734,120,1734,0,1,140,170,19:01.1,1734,1
14:1F:BA:10:C6:61,681,66,67,653.2,150.1,50906.51,47601.59,120,1854,120,1854,0,1,140,170,19:01.1,1854,1
14:1F:BA:10:C6:61,681,67,68,653.4,150.6,54211.09,50906.51,120,1974,120,1974,0,1,140,170,19:01.1,1974,1
14:1F:BA:10:C6:61,681,68,69,653.4,150,57486.4,54211.09,120,2094,120,2094,0,1,140,170,19:01.1,2094,1
14:1F:BA:10:C6:61,681,69,70,653.6,150.2,60791.52,57486.4,120,2214,120,2214,0,1,140,170,19:01.1,2214,1
14:1F:BA:10:C6:61,681,70,71,653.6,150.1,64091.99,60791.52,120,2334,120,2334,0,1,140,170,19:01.1,2334,1
14:1F:BA:10:C6:61,681,71,72,653.6,150,67387.6,64091.99,120,2454,120,2454,0,1,140,170,19:01.1,2454,1
14:1F:BA:10:C6:61,681,72,73,653.8,149.8,70653.01,67387.6,120,2574,120,2574,0,1,140,170,19:01.1,2574,1
14:1F:BA:10:C6:61,681,73,74,653.8,149.5,73946.81,70653.01,120,2694,120,2694,0,1,140,170,19:01.1,2694,1
14:1F:BA:10:C6:61,681,74,75,653.8,149.8,77241.59,73946.81,120,2814,120,2814,0,1,140,170,19:01.1,2814,1
